id;nome;selecao/pagina;numero;posicao;raridade;status;caminho_da_imagem
wc26-ira-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Irã;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-ira/wc26-ira-jogador-20-a-confirmar-20.webp
wc26-ira-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Irã;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-ira/wc26-ira-jogador-21-a-confirmar-21.webp
wc26-ira-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Irã;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-ira/wc26-ira-jogador-22-a-confirmar-22.webp
wc26-ira-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Irã;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-ira/wc26-ira-jogador-23-a-confirmar-23.webp
wc26-ira-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Irã;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-ira/wc26-ira-jogador-24-a-confirmar-24.webp
wc26-ira-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Irã;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-ira/wc26-ira-jogador-25-a-confirmar-25.webp
wc26-ira-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Irã;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-ira/wc26-ira-jogador-26-a-confirmar-26.webp
wc26-coreia-do-sul-son-01;Son;Coreia do Sul;7;Atacante;ouro;parcial;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-son-01.webp
wc26-coreia-do-sul-kim-min-jae-02;Kim Min-jae;Coreia do Sul;4;Zagueiro;rara;parcial;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-kim-min-jae-02.webp
wc26-coreia-do-sul-lee-kang-in-03;Lee Kang-in;Coreia do Sul;18;Meia;rara;parcial;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-lee-kang-in-03.webp
wc26-coreia-do-sul-cho-04;Cho;Coreia do Sul;9;Atacante;comum;parcial;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-cho-04.webp
wc26-coreia-do-sul-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Coreia do Sul;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-05-a-confirmar-05.webp
wc26-coreia-do-sul-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Coreia do Sul;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-06-a-confirmar-06.webp
wc26-coreia-do-sul-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Coreia do Sul;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-07-a-confirmar-07.webp
wc26-coreia-do-sul-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Coreia do Sul;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-08-a-confirmar-08.webp
wc26-coreia-do-sul-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Coreia do Sul;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-09-a-confirmar-09.webp
wc26-coreia-do-sul-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Coreia do Sul;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-10-a-confirmar-10.webp
wc26-coreia-do-sul-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Coreia do Sul;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-11-a-confirmar-11.webp
wc26-coreia-do-sul-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Coreia do Sul;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-12-a-confirmar-12.webp
wc26-coreia-do-sul-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Coreia do Sul;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-13-a-confirmar-13.webp
wc26-coreia-do-sul-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Coreia do Sul;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-14-a-confirmar-14.webp
wc26-coreia-do-sul-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Coreia do Sul;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-15-a-confirmar-15.webp
wc26-coreia-do-sul-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Coreia do Sul;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-16-a-confirmar-16.webp
wc26-coreia-do-sul-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Coreia do Sul;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-17-a-confirmar-17.webp
wc26-coreia-do-sul-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Coreia do Sul;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-18-a-confirmar-18.webp
wc26-coreia-do-sul-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Coreia do Sul;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-19-a-confirmar-19.webp
wc26-coreia-do-sul-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Coreia do Sul;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-20-a-confirmar-20.webp
wc26-coreia-do-sul-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Coreia do Sul;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-21-a-confirmar-21.webp
wc26-coreia-do-sul-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Coreia do Sul;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-22-a-confirmar-22.webp
wc26-coreia-do-sul-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Coreia do Sul;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-23-a-confirmar-23.webp
wc26-coreia-do-sul-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Coreia do Sul;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-24-a-confirmar-24.webp
wc26-coreia-do-sul-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Coreia do Sul;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-25-a-confirmar-25.webp
wc26-coreia-do-sul-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Coreia do Sul;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-coreia-do-sul/wc26-coreia-do-sul-jogador-26-a-confirmar-26.webp
wc26-australia-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Austrália;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-01-a-confirmar-01.webp
wc26-australia-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Austrália;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-02-a-confirmar-02.webp
wc26-australia-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Austrália;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-03-a-confirmar-03.webp
wc26-australia-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Austrália;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-04-a-confirmar-04.webp
wc26-australia-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Austrália;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-05-a-confirmar-05.webp
wc26-australia-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Austrália;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-06-a-confirmar-06.webp
wc26-australia-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Austrália;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-07-a-confirmar-07.webp
wc26-australia-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Austrália;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-08-a-confirmar-08.webp
wc26-australia-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Austrália;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-09-a-confirmar-09.webp
wc26-australia-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Austrália;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-10-a-confirmar-10.webp
wc26-australia-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Austrália;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-11-a-confirmar-11.webp
wc26-australia-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Austrália;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-12-a-confirmar-12.webp
wc26-australia-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Austrália;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-13-a-confirmar-13.webp
wc26-australia-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Austrália;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-14-a-confirmar-14.webp
wc26-australia-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Austrália;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-15-a-confirmar-15.webp
wc26-australia-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Austrália;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-16-a-confirmar-16.webp
wc26-australia-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Austrália;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-17-a-confirmar-17.webp
wc26-australia-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Austrália;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-18-a-confirmar-18.webp
wc26-australia-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Austrália;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-19-a-confirmar-19.webp
wc26-australia-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Austrália;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-20-a-confirmar-20.webp
wc26-australia-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Austrália;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-21-a-confirmar-21.webp
wc26-australia-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Austrália;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-22-a-confirmar-22.webp
wc26-australia-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Austrália;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-23-a-confirmar-23.webp
wc26-australia-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Austrália;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-24-a-confirmar-24.webp
wc26-australia-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Austrália;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-25-a-confirmar-25.webp
wc26-australia-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Austrália;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-australia/wc26-australia-jogador-26-a-confirmar-26.webp
wc26-uzbequistao-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Uzbequistão;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-01-a-confirmar-01.webp
wc26-uzbequistao-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Uzbequistão;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-02-a-confirmar-02.webp
wc26-uzbequistao-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Uzbequistão;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-03-a-confirmar-03.webp
wc26-uzbequistao-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Uzbequistão;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-04-a-confirmar-04.webp
wc26-uzbequistao-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Uzbequistão;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-05-a-confirmar-05.webp
wc26-uzbequistao-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Uzbequistão;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-06-a-confirmar-06.webp
wc26-uzbequistao-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Uzbequistão;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-07-a-confirmar-07.webp
wc26-uzbequistao-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Uzbequistão;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-08-a-confirmar-08.webp
wc26-uzbequistao-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Uzbequistão;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-09-a-confirmar-09.webp
wc26-uzbequistao-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Uzbequistão;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-10-a-confirmar-10.webp
wc26-uzbequistao-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Uzbequistão;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-11-a-confirmar-11.webp
wc26-uzbequistao-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Uzbequistão;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-12-a-confirmar-12.webp
wc26-uzbequistao-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Uzbequistão;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-13-a-confirmar-13.webp
wc26-uzbequistao-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Uzbequistão;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-14-a-confirmar-14.webp
wc26-uzbequistao-jogador-15-a-confirmar-15;Jogador 15 — a confirmar;Uzbequistão;15;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-15-a-confirmar-15.webp
wc26-uzbequistao-jogador-16-a-confirmar-16;Jogador 16 — a confirmar;Uzbequistão;16;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-16-a-confirmar-16.webp
wc26-uzbequistao-jogador-17-a-confirmar-17;Jogador 17 — a confirmar;Uzbequistão;17;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-17-a-confirmar-17.webp
wc26-uzbequistao-jogador-18-a-confirmar-18;Jogador 18 — a confirmar;Uzbequistão;18;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-18-a-confirmar-18.webp
wc26-uzbequistao-jogador-19-a-confirmar-19;Jogador 19 — a confirmar;Uzbequistão;19;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-19-a-confirmar-19.webp
wc26-uzbequistao-jogador-20-a-confirmar-20;Jogador 20 — a confirmar;Uzbequistão;20;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-20-a-confirmar-20.webp
wc26-uzbequistao-jogador-21-a-confirmar-21;Jogador 21 — a confirmar;Uzbequistão;21;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-21-a-confirmar-21.webp
wc26-uzbequistao-jogador-22-a-confirmar-22;Jogador 22 — a confirmar;Uzbequistão;22;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-22-a-confirmar-22.webp
wc26-uzbequistao-jogador-23-a-confirmar-23;Jogador 23 — a confirmar;Uzbequistão;23;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-23-a-confirmar-23.webp
wc26-uzbequistao-jogador-24-a-confirmar-24;Jogador 24 — a confirmar;Uzbequistão;24;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-24-a-confirmar-24.webp
wc26-uzbequistao-jogador-25-a-confirmar-25;Jogador 25 — a confirmar;Uzbequistão;25;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-25-a-confirmar-25.webp
wc26-uzbequistao-jogador-26-a-confirmar-26;Jogador 26 — a confirmar;Uzbequistão;26;Atacante;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-uzbequistao/wc26-uzbequistao-jogador-26-a-confirmar-26.webp
wc26-jordania-jogador-01-a-confirmar-01;Jogador 01 — a confirmar;Jordânia;1;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-01-a-confirmar-01.webp
wc26-jordania-jogador-02-a-confirmar-02;Jogador 02 — a confirmar;Jordânia;2;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-02-a-confirmar-02.webp
wc26-jordania-jogador-03-a-confirmar-03;Jogador 03 — a confirmar;Jordânia;3;Goleiro;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-03-a-confirmar-03.webp
wc26-jordania-jogador-04-a-confirmar-04;Jogador 04 — a confirmar;Jordânia;4;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-04-a-confirmar-04.webp
wc26-jordania-jogador-05-a-confirmar-05;Jogador 05 — a confirmar;Jordânia;5;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-05-a-confirmar-05.webp
wc26-jordania-jogador-06-a-confirmar-06;Jogador 06 — a confirmar;Jordânia;6;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-06-a-confirmar-06.webp
wc26-jordania-jogador-07-a-confirmar-07;Jogador 07 — a confirmar;Jordânia;7;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-07-a-confirmar-07.webp
wc26-jordania-jogador-08-a-confirmar-08;Jogador 08 — a confirmar;Jordânia;8;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-08-a-confirmar-08.webp
wc26-jordania-jogador-09-a-confirmar-09;Jogador 09 — a confirmar;Jordânia;9;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-09-a-confirmar-09.webp
wc26-jordania-jogador-10-a-confirmar-10;Jogador 10 — a confirmar;Jordânia;10;Defensor;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-10-a-confirmar-10.webp
wc26-jordania-jogador-11-a-confirmar-11;Jogador 11 — a confirmar;Jordânia;11;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-11-a-confirmar-11.webp
wc26-jordania-jogador-12-a-confirmar-12;Jogador 12 — a confirmar;Jordânia;12;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-12-a-confirmar-12.webp
wc26-jordania-jogador-13-a-confirmar-13;Jogador 13 — a confirmar;Jordânia;13;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-13-a-confirmar-13.webp
wc26-jordania-jogador-14-a-confirmar-14;Jogador 14 — a confirmar;Jordânia;14;Meia;comum;a-confirmar;assets/images/stickers/selecoes-2026/wc26-jordania/wc26-jordania-jogador-14-a-confirmar-14.webp
